     2.625          -287.84837          -287.88918          -287.89014
     2.626          -287.84835          -287.88913          -287.89009
     2.627          -287.84833          -287.88908          -287.89004
     2.628          -287.84831          -287.88903          -287.88999
     2.629          -287.84829          -287.88898          -287.88993
     2.630          -287.84827          -287.88893          -287.88988
     2.631          -287.84826          -287.88887          -287.88983
     2.632          -287.83176          -287.88812          -287.88987
     2.633          -287.83173          -287.88807          -287.88982
     2.634          -287.83170          -287.88802          -287.88977
     2.635          -287.84818          -287.88867          -287.88963
     2.636          -287.83165          -287.88791          -287.88967
     2.637          -287.84815          -287.88857          -287.88953
     2.638          -287.84813          -287.88852          -287.88948
     2.639          -287.83157          -287.88775          -287.88952
     2.640          -287.84809          -287.88841          -287.88937
     2.641          -287.83151          -287.88764          -287.88943
     2.642          -287.83149          -287.88759          -287.88938
     2.643          -287.84804          -287.88826          -287.88922
     2.644          -287.84802          -287.88821          -287.88917
     2.645          -287.84800          -287.88816          -287.88912
     2.646          -287.83138          -287.88738          -287.88918
     2.647          -287.84797          -287.88806          -287.88902
     2.648          -287.84795          -287.88801          -287.88897
     2.649          -287.84793          -287.88796          -287.88892
     2.650          -287.84792          -287.88791          -287.88887
     2.651          -287.83125          -287.88712          -287.88894
     2.652          -287.84788          -287.88781          -287.88877
     2.653          -287.83120          -287.88702          -287.88884
     2.654          -287.84785          -287.88771          -287.88867
     2.655          -287.84783          -287.88766          -287.88862
     2.656          -287.84781          -287.88761          -287.88858
     2.657          -287.84779          -287.88756          -287.88853
     2.658          -287.83107          -287.88676          -287.88860
     2.659          -287.83104          -287.88671          -287.88855
     2.660          -287.84774          -287.88741          -287.88838
     2.661          -287.83099          -287.88660          -287.88846
     2.662          -287.83097          -287.88655          -287.88841
     2.663          -287.84769          -287.88726          -287.88823
     2.664          -287.83092          -287.88645          -287.88831
     2.665          -287.84766          -287.88717          -287.88813
     2.666          -287.84764          -287.88712          -287.88808
     2.667          -287.83084          -287.88630          -287.88817
     2.668          -287.84761          -287.88702          -287.88799
     2.669          -287.84759          -287.88697          -287.88794
     2.670          -287.84757          -287.88692          -287.88789
     2.671          -287.84756          -287.88687          -287.88784
     2.672          -287.83072          -287.88604          -287.88794
     2.673          -287.84753          -287.88678          -287.88775
     2.674          -287.83067          -287.88594          -287.88784
     2.675          -287.83064          -287.88589          -287.88780
     2.676          -287.83062          -287.88584          -287.88775
     2.677          -287.83059          -287.88579          -287.88770
     2.678          -287.84744          -287.88653          -287.88750
     2.679          -287.83054          -287.88569          -287.88761
     2.680          -287.84741          -287.88644          -287.88741
     2.681          -287.83050          -287.88559          -287.88752
     2.682          -287.84738          -287.88634          -287.88731
     2.683          -287.83045          -287.88549          -287.88743
     2.684          -287.84735          -287.88625          -287.88722
     2.685          -287.84733          -287.88620          -287.88717
     2.686          -287.83038          -287.88534          -287.88729
     2.687          -287.84730          -287.88610          -287.88708
     2.688          -287.84728          -287.88606          -287.88703
     2.689          -287.84727          -287.88601          -287.88698
     2.690          -287.83028          -287.88515          -287.88711
     2.691          -287.84723          -287.88591          -287.88689
     2.692          -287.83023          -287.88505          -287.88701
     2.693          -287.84720          -287.88582          -287.88679
     2.694          -287.83019          -287.88495          -287.88692
     2.695          -287.83016          -287.88490          -287.88688
     2.696          -287.84716          -287.88568          -287.88665
     2.697          -287.83012          -287.88480          -287.88679
     2.698          -287.84713          -287.88559          -287.88656
     2.699          -287.83007          -287.88470          -287.88670
     2.700          -287.83005          -287.88466          -287.88665
     2.701          -287.83002          -287.88461          -287.88661
     2.702          -287.84706          -287.88540          -287.88637
     2.703          -287.84705          -287.88535          -287.88633
     2.704          -287.82996          -287.88446          -287.88648
     2.705          -287.82993          -287.88441          -287.88643
     2.706          -287.84700          -287.88521          -287.88619
     2.707          -287.84699          -287.88517          -287.88614
     2.708          -287.84697          -287.88512          -287.88610
     2.709          -287.82984          -287.88422          -287.88625
     2.710          -287.84694          -287.88503          -287.88601
     2.711          -287.84693          -287.88498          -287.88596
     2.712          -287.84691          -287.88494          -287.88592
     2.713          -287.82975          -287.88403          -287.88608
     2.714          -287.84688          -287.88485          -287.88582
     2.715          -287.82971          -287.88393          -287.88599
     2.716          -287.84685          -287.88476          -287.88573
     2.717          -287.84684          -287.88471          -287.88569
     2.718          -287.84682          -287.88467          -287.88564
     2.719          -287.82962          -287.88374          -287.88582
     2.720          -287.84679          -287.88458          -287.88555
     2.721          -287.82958          -287.88365          -287.88573
     2.722          -287.84676          -287.88449          -287.88546
     2.723          -287.84675          -287.88444          -287.88542
     2.724          -287.84674          -287.88440          -287.88537
     2.725          -287.84672          -287.88435          -287.88533
     2.726          -287.82947          -287.88341          -287.88552
     2.727          -287.82944          -287.88337          -287.88547
     2.728          -287.84668          -287.88422          -287.88519
     2.729          -287.84666          -287.88417          -287.88515
     2.730          -287.84665          -287.88413          -287.88511
     2.731          -287.82936          -287.88318          -287.88530
     2.732          -287.84662          -287.88404          -287.88502
     2.733          -287.82932          -287.88309          -287.88522
     2.734          -287.82930          -287.88304          -287.88517
     2.735          -287.84658          -287.88391          -287.88488
     2.736          -287.82925          -287.88295          -287.88509
     2.737          -287.82923          -287.88290          -287.88505
     2.738          -287.82921          -287.88286          -287.88501
     2.739          -287.82919          -287.88281          -287.88496
     2.740          -287.82917          -287.88276          -287.88492
     2.741          -287.84649          -287.88364          -287.88462
     2.742          -287.82913          -287.88267          -287.88484
     2.743          -287.84647          -287.88356          -287.88453
     2.744          -287.84645          -287.88351          -287.88449
     2.745          -287.82907          -287.88254          -287.88471
     2.746          -287.84643          -287.88343          -287.88440
     2.747          -287.82902          -287.88244          -287.88463
     2.748          -287.82900          -287.88240          -287.88459
     2.749          -287.82898          -287.88235          -287.88455
     2.750          -287.82896          -287.88231          -287.88451
     2.751          -287.82894          -287.88226          -287.88447
     2.752          -287.84634          -287.88317          -287.88415
     2.753          -287.84633          -287.88313          -287.88410
     2.754          -287.82888          -287.88213          -287.88434
     2.755          -287.82886          -287.88208          -287.88430
     2.756          -287.82884          -287.88204          -287.88426
     2.757          -287.82882          -287.88199          -287.88422
     2.758          -287.82880          -287.88195          -287.88418
     2.759          -287.84625          -287.88287          -287.88385
     2.760          -287.84624          -287.88283          -287.88381
     2.761          -287.82874          -287.88182          -287.88406
     2.762          -287.82872          -287.88177          -287.88402
     2.763          -287.82870          -287.88173          -287.88398
     2.764          -287.84618          -287.88266          -287.88364
     2.765          -287.82866          -287.88164          -287.88390
     2.766          -287.84616          -287.88258          -287.88355
     2.767          -287.84614          -287.88253          -287.88351
     2.768          -287.84613          -287.88249          -287.88347
     2.769          -287.82859          -287.88146          -287.88374
     2.770          -287.84611          -287.88241          -287.88339
     2.771          -287.82855          -287.88137          -287.88366
     2.772          -287.84608          -287.88233          -287.88330
     2.773          -287.84607          -287.88229          -287.88326
     2.774          -287.84605          -287.88224          -287.88322
     2.775          -287.84604          -287.88220          -287.88318
     2.776          -287.84603          -287.88216          -287.88314
     2.777          -287.84602          -287.88212          -287.88310
     2.778          -287.84600          -287.88208          -287.88306
     2.779          -287.84599          -287.88204          -287.88301
     2.780          -287.84598          -287.88200          -287.88297
     2.781          -287.82836          -287.88094          -287.88327
     2.782          -287.82834          -287.88090          -287.88323
     2.783          -287.82832          -287.88085          -287.88319
     2.784          -287.82830          -287.88081          -287.88316
     2.785          -287.84592          -287.88179          -287.88277
     2.786          -287.82826          -287.88073          -287.88308
     2.787          -287.82824          -287.88068          -287.88304
     2.788          -287.84588          -287.88167          -287.88265
     2.789          -287.84587          -287.88163          -287.88261
     2.790          -287.84585          -287.88159          -287.88257
     2.791          -287.82817          -287.88051          -287.88289
     2.792          -287.82815          -287.88047          -287.88285
     2.793          -287.82813          -287.88043          -287.88281
     2.794          -287.84581          -287.88143          -287.88241
     2.795          -287.84579          -287.88139          -287.88237
     2.796          -287.82808          -287.88030          -287.88270
     2.797          -287.84577          -287.88131          -287.88229
     2.798          -287.84576          -287.88127          -287.88225
     2.799          -287.82802          -287.88018          -287.88259
     2.800          -287.84573          -287.88119          -287.88217
     2.801          -287.82799          -287.88009          -287.88251
     2.802          -287.84571          -287.88112          -287.88209
     2.803          -287.82795          -287.88001          -287.88244
     2.804          -287.84569          -287.88104          -287.88201
     2.805          -287.82792          -287.87992          -287.88236
     2.806          -287.84566          -287.88096          -287.88193
     2.807          -287.84565          -287.88092          -287.88189
     2.808          -287.82786          -287.87980          -287.88225
     2.809          -287.82785          -287.87976          -287.88221
     2.810          -287.84561          -287.88080          -287.88178
     2.811          -287.82781          -287.87968          -287.88214
     2.812          -287.84559          -287.88073          -287.88170
     2.813          -287.84558          -287.88069          -287.88166
     2.814          -287.84557          -287.88065          -287.88162
     2.815          -287.84556          -287.88061          -287.88158
     2.816          -287.84554          -287.88057          -287.88154
     2.817          -287.84553          -287.88053          -287.88150
     2.818          -287.82769          -287.87939          -287.88189
     2.819          -287.84551          -287.88046          -287.88143
     2.820          -287.82766          -287.87931          -287.88182
     2.821          -287.84549          -287.88038          -287.88135
     2.822          -287.82762          -287.87923          -287.88174
     2.823          -287.82760          -287.87919          -287.88171
     2.824          -287.82759          -287.87915          -287.88167
     2.825          -287.82757          -287.87911          -287.88164
     2.826          -287.82755          -287.87907          -287.88160
     2.827          -287.82754          -287.87903          -287.88157
     2.828          -287.82752          -287.87899          -287.88153
     2.829          -287.82750          -287.87895          -287.88149
     2.830          -287.84539          -287.88004          -287.88101
     2.831          -287.82747          -287.87887          -287.88142
     2.832          -287.84536          -287.87997          -287.88093
     2.833          -287.82744          -287.87879          -287.88135
     2.834          -287.84534          -287.87989          -287.88086
     2.835          -287.82740          -287.87871          -287.88128
     2.836          -287.82739          -287.87867          -287.88125
     2.837          -287.82737          -287.87863          -287.88122
     2.838          -287.84530          -287.87975          -287.88071
     2.839          -287.82734          -287.87855          -287.88115
     2.840          -287.84528          -287.87967          -287.88064
     2.841          -287.82731          -287.87848          -287.88108
     2.842          -287.82729          -287.87844          -287.88104
     2.843          -287.84524          -287.87956          -287.88053
     2.844          -287.84523          -287.87953          -287.88049
     2.845          -287.84522          -287.87949          -287.88045
     2.846          -287.82722          -287.87828          -287.88091
     2.847          -287.82721          -287.87824          -287.88087
     2.848          -287.84519          -287.87938          -287.88034
     2.849          -287.84518          -287.87935          -287.88031
     2.850          -287.84517          -287.87931          -287.88027
     2.851          -287.84516          -287.87927          -287.88023
     2.852          -287.84515          -287.87924          -287.88020
     2.853          -287.84514          -287.87920          -287.88016
     2.854          -287.84513          -287.87917          -287.88013
     2.855          -287.82708          -287.87793          -287.88060
     2.856          -287.84511          -287.87909          -287.88005
     2.857          -287.82705          -287.87786          -287.88054
     2.858          -287.84509          -287.87902          -287.87998
     2.859          -287.84508          -287.87899          -287.87995
     2.860          -287.82700          -287.87774          -287.88044
     2.861          -287.84505          -287.87892          -287.87988
     2.862          -287.84504          -287.87888          -287.87984
     2.863          -287.82696          -287.87763          -287.88034
     2.864          -287.82694          -287.87759          -287.88030
     2.865          -287.84501          -287.87878          -287.87973
     2.866          -287.84500          -287.87874          -287.87970
     2.867          -287.82690          -287.87748          -287.88021
     2.868          -287.84498          -287.87867          -287.87963
     2.869          -287.84497          -287.87864          -287.87959
     2.870          -287.82685          -287.87737          -287.88011
     2.871          -287.84495          -287.87857          -287.87952
     2.872          -287.84494          -287.87853          -287.87949
     2.873          -287.82681          -287.87726          -287.88001
     2.874          -287.82679          -287.87722          -287.87998
     2.875          -287.82678          -287.87718          -287.87995
     2.876          -287.82676          -287.87715          -287.87992
     2.877          -287.82675          -287.87711          -287.87988
     2.878          -287.82673          -287.87707          -287.87985
     2.879          -287.84487          -287.87829          -287.87924
     2.880          -287.84486          -287.87826          -287.87921
     2.881          -287.84485          -287.87823          -287.87918
     2.882          -287.82667          -287.87693          -287.87973
     2.883          -287.84483          -287.87816          -287.87911
     2.884          -287.84482          -287.87812          -287.87907
     2.885          -287.82663          -287.87682          -287.87963
     2.886          -287.84481          -287.87806          -287.87901
     2.887          -287.84480          -287.87802          -287.87897
     2.888          -287.84479          -287.87799          -287.87894
     2.889          -287.82657          -287.87667          -287.87951
     2.890          -287.82656          -287.87664          -287.87948
     2.891          -287.84476          -287.87789          -287.87884
     2.892          -287.84475          -287.87786          -287.87880
     2.893          -287.82651          -287.87653          -287.87938
     2.894          -287.84473          -287.87779          -287.87874
     2.895          -287.84472          -287.87776          -287.87870
     2.896          -287.82647          -287.87643          -287.87929
     2.897          -287.84470          -287.87769          -287.87864
     2.898          -287.82644          -287.87635          -287.87923
     2.899          -287.82643          -287.87632          -287.87920
     2.900          -287.84467          -287.87759          -287.87854
     2.901          -287.82640          -287.87625          -287.87914
     2.902          -287.82639          -287.87621          -287.87911
     2.903          -287.84464          -287.87750          -287.87844
     2.904          -287.84464          -287.87746          -287.87840
     2.905          -287.82634          -287.87611          -287.87902
     2.906          -287.84462          -287.87740          -287.87834
     2.907          -287.84461          -287.87737          -287.87831
     2.908          -287.84460          -287.87733          -287.87827
     2.909          -287.82629          -287.87597          -287.87890
     2.910          -287.82628          -287.87593          -287.87887
     2.911          -287.82626          -287.87590          -287.87884
     2.912          -287.82625          -287.87586          -287.87881
     2.913          -287.82623          -287.87583          -287.87878
     2.914          -287.84454          -287.87714          -287.87808
     2.915          -287.82621          -287.87576          -287.87872
     2.916          -287.82619          -287.87573          -287.87869
     2.917          -287.84452          -287.87705          -287.87798
     2.918          -287.84451          -287.87702          -287.87795
     2.919          -287.82615          -287.87563          -287.87861
     2.920          -287.82614          -287.87559          -287.87858
     2.921          -287.82613          -287.87556          -287.87855
     2.922          -287.84447          -287.87689          -287.87782
     2.923          -287.84446          -287.87686          -287.87779
     2.924          -287.84445          -287.87683          -287.87776
     2.925          -287.82607          -287.87542          -287.87843
     2.926          -287.82606          -287.87539          -287.87840
     2.927          -287.82605          -287.87535          -287.87838
     2.928          -287.82603          -287.87532          -287.87835
     2.929          -287.84441          -287.87667          -287.87760
     2.930          -287.84440          -287.87664          -287.87757
     2.931          -287.82600          -287.87522          -287.87826
     2.932          -287.84438          -287.87658          -287.87751
     2.933          -287.84438          -287.87655          -287.87748
     2.934          -287.84437          -287.87652          -287.87745
     2.935          -287.84436          -287.87649          -287.87741
     2.936          -287.82593          -287.87506          -287.87812
     2.937          -287.82592          -287.87502          -287.87809
     2.938          -287.82591          -287.87499          -287.87807
     2.939          -287.84432          -287.87637          -287.87729
     2.940          -287.82588          -287.87492          -287.87801
     2.941          -287.84431          -287.87631          -287.87723
     2.942          -287.82585          -287.87486          -287.87796
     2.943          -287.84429          -287.87625          -287.87717
     2.944          -287.84428          -287.87622          -287.87714
     2.945          -287.82582          -287.87476          -287.87787
     2.946          -287.82580          -287.87473          -287.87785
     2.947          -287.84426          -287.87613          -287.87705
     2.948          -287.82578          -287.87466          -287.87779
     2.949          -287.84424          -287.87607          -287.87699
     2.950          -287.82575          -287.87460          -287.87774
     2.951          -287.84422          -287.87601          -287.87693
     2.952          -287.84422          -287.87598          -287.87690
     2.953          -287.82572          -287.87450          -287.87766
     2.954          -287.84420          -287.87592          -287.87684
     2.955          -287.84419          -287.87589          -287.87681
     2.956          -287.82568          -287.87441          -287.87758
     2.957          -287.82567          -287.87438          -287.87755
     2.958          -287.84417          -287.87581          -287.87672
     2.959          -287.82564          -287.87431          -287.87750
     2.960          -287.84415          -287.87575          -287.87666
     2.961          -287.82562          -287.87425          -287.87744
     2.962          -287.84414          -287.87569          -287.87660
     2.963          -287.82560          -287.87419          -287.87739
     2.964          -287.82558          -287.87416          -287.87737
     2.965          -287.82557          -287.87412          -287.87734
     2.966          -287.82556          -287.87409          -287.87731
     2.967          -287.82555          -287.87406          -287.87729
     2.968          -287.82554          -287.87403          -287.87726
     2.969          -287.82552          -287.87400          -287.87724
     2.970          -287.82551          -287.87397          -287.87721
     2.971          -287.84406          -287.87543          -287.87634
     2.972          -287.84406          -287.87541          -287.87631
     2.973          -287.84405          -287.87538          -287.87628
     2.974          -287.82547          -287.87385          -287.87711
     2.975          -287.82545          -287.87381          -287.87708
     2.976          -287.84402          -287.87529          -287.87620
     2.977          -287.84402          -287.87527          -287.87617
     2.978          -287.82542          -287.87372          -287.87701
     2.979          -287.82541          -287.87369          -287.87698
     2.980          -287.82540          -287.87366          -287.87695
     2.981          -287.82538          -287.87363          -287.87693
     2.982          -287.84398          -287.87513          -287.87602
     2.983          -287.82536          -287.87357          -287.87688
     2.984          -287.84396          -287.87507          -287.87597
     2.985          -287.82534          -287.87351          -287.87683
     2.986          -287.84395          -287.87502          -287.87591
     2.987          -287.82532          -287.87345          -287.87678
     2.988          -287.84393          -287.87496          -287.87586
     2.989          -287.82529          -287.87339          -287.87673
     2.990          -287.84392          -287.87491          -287.87580
     2.991          -287.82527          -287.87333          -287.87668
     2.992          -287.82526          -287.87330          -287.87666
     2.993          -287.82525          -287.87327          -287.87663
     2.994          -287.82524          -287.87324          -287.87661
     2.995          -287.82523          -287.87321          -287.87658
     2.996          -287.82522          -287.87318          -287.87656
     2.997          -287.82520          -287.87315          -287.87654
     2.998          -287.84386          -287.87470          -287.87558
     2.999          -287.82518          -287.87310          -287.87649
     3.000          -287.84384          -287.87464          -287.87553
     3.001          -287.84384          -287.87462          -287.87550
     3.002          -287.82515          -287.87301          -287.87642
     3.003          -287.82514          -287.87298          -287.87639
     3.004          -287.82513          -287.87295          -287.87637
     3.005          -287.84381          -287.87451          -287.87539
     3.006          -287.82511          -287.87289          -287.87632
     3.007          -287.82510          -287.87286          -287.87630
     3.008          -287.84379          -287.87443          -287.87531
     3.009          -287.84378          -287.87441          -287.87528
     3.010          -287.82506          -287.87278          -287.87623
     3.011          -287.82505          -287.87275          -287.87620
     3.012          -287.82504          -287.87272          -287.87618
     3.013          -287.82503          -287.87269          -287.87616
     3.014          -287.84374          -287.87428          -287.87515
     3.015          -287.82501          -287.87264          -287.87611
     3.016          -287.82500          -287.87261          -287.87609
     3.017          -287.82499          -287.87258          -287.87607
     3.018          -287.82498          -287.87255          -287.87604
     3.019          -287.84371          -287.87415          -287.87502
     3.020          -287.82496          -287.87249          -287.87600
     3.021          -287.84369          -287.87410          -287.87497
     3.022          -287.84369          -287.87407          -287.87494
     3.023          -287.82493          -287.87241          -287.87593
     3.024          -287.84367          -287.87402          -287.87489
     3.025          -287.82491          -287.87236          -287.87588
     3.026          -287.84366          -287.87397          -287.87484
     3.027          -287.84365          -287.87395          -287.87481
     3.028          -287.84365          -287.87392          -287.87479
     3.029          -287.84364          -287.87390          -287.87476
     3.030          -287.84363          -287.87387          -287.87474
     3.031          -287.84363          -287.87385          -287.87471
     3.032          -287.82483          -287.87216          -287.87573
     3.033          -287.84361          -287.87380          -287.87466
     3.034          -287.84361          -287.87378          -287.87464
     3.035          -287.82480          -287.87208          -287.87566
     3.036          -287.82479          -287.87205          -287.87564
     3.037          -287.82478          -287.87203          -287.87562
     3.038          -287.84358          -287.87368          -287.87453
     3.039          -287.84357          -287.87365          -287.87451
     3.040          -287.82475          -287.87195          -287.87555
     3.041          -287.84356          -287.87361          -287.87446
     3.042          -287.84355          -287.87358          -287.87443
     3.043          -287.82472          -287.87186          -287.87549
     3.044          -287.82471          -287.87184          -287.87547
     3.045          -287.84353          -287.87351          -287.87436
     3.046          -287.84353          -287.87349          -287.87434
     3.047          -287.82469          -287.87176          -287.87540
     3.048          -287.84351          -287.87344          -287.87429
     3.049          -287.84351          -287.87341          -287.87426
     3.050          -287.84350          -287.87339          -287.87424
     3.051          -287.82465          -287.87165          -287.87532
     3.052          -287.82464          -287.87163          -287.87530
     3.053          -287.84348          -287.87332          -287.87416
     3.054          -287.82462          -287.87157          -287.87525
     3.055          -287.84347          -287.87327          -287.87412
     3.056          -287.82460          -287.87152          -287.87521
     3.057          -287.82459          -287.87150          -287.87519
     3.058          -287.82458          -287.87147          -287.87517
     3.059          -287.82457          -287.87144          -287.87515
     3.060          -287.82456          -287.87142          -287.87513
     3.061          -287.84343          -287.87313          -287.87397
     3.062          -287.84342          -287.87311          -287.87395
     3.063          -287.82453          -287.87134          -287.87507
     3.064          -287.82452          -287.87131          -287.87505
     3.065          -287.84340          -287.87304          -287.87388
     3.066          -287.82450          -287.87126          -287.87501
     3.067          -287.84339          -287.87300          -287.87383
     3.068          -287.84339          -287.87297          -287.87381
     3.069          -287.84338          -287.87295          -287.87378
     3.070          -287.84337          -287.87293          -287.87376
     3.071          -287.82446          -287.87114          -287.87491
     3.072          -287.82445          -287.87111          -287.87489
     3.073          -287.84336          -287.87286          -287.87369
     3.074          -287.82443          -287.87106          -287.87485
     3.075          -287.84334          -287.87282          -287.87364
     3.076          -287.84334          -287.87279          -287.87362
     3.077          -287.84333          -287.87277          -287.87360
     3.078          -287.84332          -287.87275          -287.87357
     3.079          -287.84332          -287.87273          -287.87355
     3.080          -287.82438          -287.87091          -287.87473
     3.081          -287.84331          -287.87268          -287.87350
     3.082          -287.82436          -287.87086          -287.87469
     3.083          -287.84329          -287.87264          -287.87346
     3.084          -287.84329          -287.87262          -287.87344
     3.085          -287.82433          -287.87079          -287.87463
     3.086          -287.84328          -287.87257          -287.87339
     3.087          -287.82431          -287.87074          -287.87459
     3.088          -287.82430          -287.87071          -287.87457
     3.089          -287.84326          -287.87251          -287.87332
     3.090          -287.84325          -287.87249          -287.87330
     3.091          -287.84325          -287.87247          -287.87328
     3.092          -287.84324          -287.87244          -287.87326
     3.093          -287.82426          -287.87059          -287.87448
     3.094          -287.82425          -287.87057          -287.87446
     3.095          -287.84322          -287.87238          -287.87319
     3.096          -287.84322          -287.87236          -287.87317
     3.097          -287.82423          -287.87050          -287.87440
     3.098          -287.82422          -287.87047          -287.87438
     3.099          -287.84320          -287.87230          -287.87310
     3.100          -287.82420          -287.87042          -287.87435
     3.101          -287.84319          -287.87225          -287.87306
     3.102          -287.82418          -287.87038          -287.87431
     3.103          -287.84318          -287.87221          -287.87301
     3.104          -287.82417          -287.87033          -287.87427
     3.105          -287.84317          -287.87217          -287.87297
     3.106          -287.82415          -287.87028          -287.87424
     3.107          -287.82414          -287.87026          -287.87422
     3.108          -287.82413          -287.87024          -287.87420
     3.109          -287.84314          -287.87209          -287.87288
     3.110          -287.82412          -287.87019          -287.87416
     3.111          -287.84313          -287.87205          -287.87284
     3.112          -287.84313          -287.87203          -287.87282
     3.113          -287.84312          -287.87201          -287.87280
     3.114          -287.84312          -287.87199          -287.87278
     3.115          -287.84311          -287.87197          -287.87276
     3.116          -287.82407          -287.87005          -287.87406
     3.117          -287.82406          -287.87003          -287.87404
     3.118          -287.84309          -287.87190          -287.87269
     3.119          -287.82404          -287.86998          -287.87400
     3.120          -287.82403          -287.86996          -287.87398
     3.121          -287.84308          -287.87184          -287.87263
     3.122          -287.84307          -287.87182          -287.87261
     3.123          -287.84307          -287.87180          -287.87259
     3.124          -287.82400          -287.86987          -287.87391
     3.125          -287.82399          -287.86985          -287.87390
     3.126          -287.84305          -287.87175          -287.87253
     3.127          -287.84304          -287.87173          -287.87251
     3.128          -287.82397          -287.86978          -287.87384
     3.129          -287.82396          -287.86976          -287.87383
     3.130          -287.82395          -287.86973          -287.87381
     3.131          -287.82394          -287.86971          -287.87379
     3.132          -287.84302          -287.87163          -287.87240
     3.133          -287.82393          -287.86967          -287.87376
     3.134          -287.84301          -287.87159          -287.87236
     3.135          -287.82391          -287.86962          -287.87372
     3.136          -287.82391          -287.86960          -287.87371
     3.137          -287.84299          -287.87153          -287.87230
     3.138          -287.82389          -287.86956          -287.87367
     3.139          -287.84298          -287.87149          -287.87226
     3.140          -287.82387          -287.86951          -287.87364
     3.141          -287.82387          -287.86949          -287.87362
     3.142          -287.82386          -287.86947          -287.87361
     3.143          -287.84296          -287.87142          -287.87218
     3.144          -287.82384          -287.86943          -287.87357
     3.145          -287.82384          -287.86940          -287.87356
     3.146          -287.84295          -287.87136          -287.87212
     3.147          -287.84294          -287.87134          -287.87210
     3.148          -287.84293          -287.87132          -287.87208
     3.149          -287.82381          -287.86932          -287.87349
     3.150          -287.82380          -287.86930          -287.87347
     3.151          -287.84292          -287.87127          -287.87202
     3.152          -287.82378          -287.86925          -287.87344
     3.153          -287.84291          -287.87123          -287.87198
     3.154          -287.84290          -287.87121          -287.87197
     3.155          -287.82376          -287.86919          -287.87339
     3.156          -287.82375          -287.86917          -287.87338
     3.157          -287.82374          -287.86915          -287.87336
     3.158          -287.84288          -287.87114          -287.87189
     3.159          -287.82373          -287.86911          -287.87333
     3.160          -287.84287          -287.87110          -287.87185
     3.161          -287.84287          -287.87108          -287.87183
     3.162          -287.84286          -287.87107          -287.87181
     3.163          -287.84286          -287.87105          -287.87179
     3.164          -287.82369          -287.86900          -287.87325
     3.165          -287.82369          -287.86898          -287.87323
     3.166          -287.82368          -287.86896          -287.87322
     3.167          -287.84284          -287.87098          -287.87172
     3.168          -287.84284          -287.87096          -287.87170
     3.169          -287.82366          -287.86890          -287.87317
     3.170          -287.84283          -287.87092          -287.87166
     3.171          -287.84282          -287.87090          -287.87164
     3.172          -287.84282          -287.87089          -287.87162
     3.173          -287.84281          -287.87087          -287.87161
     3.174          -287.82362          -287.86880          -287.87309
     3.175          -287.82361          -287.86878          -287.87308
     3.176          -287.84280          -287.87082          -287.87155
     3.177          -287.82360          -287.86874          -287.87305
     3.178          -287.84279          -287.87078          -287.87151
     3.179          -287.82359          -287.86870          -287.87302
     3.180          -287.82358          -287.86868          -287.87300
     3.181          -287.82357          -287.86866          -287.87299
     3.182          -287.82356          -287.86864          -287.87297
     3.183          -287.84276          -287.87070          -287.87142
     3.184          -287.84276          -287.87068          -287.87140
     3.185          -287.84275          -287.87066          -287.87139
     3.186          -287.82354          -287.86856          -287.87291
     3.187          -287.82353          -287.86854          -287.87290
     3.188          -287.82352          -287.86852          -287.87288
     3.189          -287.84274          -287.87059          -287.87131
     3.190          -287.84273          -287.87058          -287.87130
     3.191          -287.82350          -287.86846          -287.87284
     3.192          -287.82349          -287.86844          -287.87282
     3.193          -287.84272          -287.87053          -287.87124
     3.194          -287.82348          -287.86840          -287.87280
     3.195          -287.82347          -287.86838          -287.87278
     3.196          -287.84270          -287.87048          -287.87119
     3.197          -287.84270          -287.87046          -287.87117
     3.198          -287.84269          -287.87044          -287.87115
     3.199          -287.84269          -287.87043          -287.87114
     3.200          -287.82344          -287.86829          -287.87271
     3.201          -287.84268          -287.87040          -287.87110
     3.202          -287.84268          -287.87038          -287.87109
     3.203          -287.84267          -287.87036          -287.87107
     3.204          -287.82341          -287.86821          -287.87265
     3.205          -287.82341          -287.86819          -287.87264
     3.206          -287.82340          -287.86817          -287.87262
     3.207          -287.84265          -287.87030          -287.87100
     3.208          -287.84265          -287.87028          -287.87098
     3.209          -287.84264          -287.87027          -287.87097
     3.210          -287.82337          -287.86810          -287.87257
     3.211          -287.82337          -287.86808          -287.87255
     3.212          -287.84263          -287.87022          -287.87091
     3.213          -287.82335          -287.86804          -287.87252
     3.214          -287.82335          -287.86802          -287.87251
     3.215          -287.82334          -287.86800          -287.87250
     3.216          -287.82334          -287.86799          -287.87248
     3.217          -287.84261          -287.87014          -287.87083
     3.218          -287.84261          -287.87012          -287.87081
     3.219          -287.84260          -287.87011          -287.87080
     3.220          -287.82331          -287.86791          -287.87243
     3.221          -287.82330          -287.86789          -287.87241
     3.222          -287.84259          -287.87006          -287.87075
     3.223          -287.84258          -287.87005          -287.87073
     3.224          -287.84258          -287.87003          -287.87071
     3.225          -287.84258          -287.87001          -287.87070
     3.226          -287.84257          -287.87000          -287.87068
     3.227          -287.82327          -287.86779          -287.87233
     3.228          -287.84256          -287.86997          -287.87065
     3.229          -287.82325          -287.86775          -287.87231
     3.230          -287.84255          -287.86994          -287.87062
     3.231          -287.82324          -287.86771          -287.87228
     3.232          -287.82323          -287.86770          -287.87227
